request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
56,sustained,warmup,1777004439.0244522,1777004439.076712,52.25968360900879,200,24ba62c8-c9d1-49c3-b0c8-a35a4b9e04e9,,3.510,111.580,0.0000000879
57,sustained,warmup,1777004439.043956,1777004439.081923,37.96696662902832,200,14c0c421-cca0-426d-bf6b-8761ab6acff3,,3.150,111.580,0.0000000879
58,sustained,warmup,1777004439.063481,1777004439.108644,45.16291618347168,200,e4af3f1a-dd29-497b-9bd4-106852e693f5,,3.190,111.580,0.0000000879
59,sustained,warmup,1777004439.082914,1777004439.125643,42.72890090942383,200,ee6e2ffa-9a6e-4ea5-867f-12bb765f5851,,3.540,111.580,0.0000000879
60,sustained,warmup,1777004439.103376,1777004439.146137,42.76108741760254,200,50780390-051a-4678-ac9b-c0ee7a3b70c1,,4.210,111.580,0.0000001098
61,sustained,warmup,1777004439.123017,1777004439.1670651,44.04807090759277,200,f0fa6502-fc7a-46f0-a9b1-667dab33b679,,3.610,111.580,0.0000000879
62,sustained,warmup,1777004439.144445,1777004439.1863308,41.8858528137207,200,72e32bec-3487-4415-b774-eb6a4d28218f,,3.350,111.580,0.0000000879
63,sustained,warmup,1777004439.1641212,1777004439.206253,42.131900787353516,200,60aeb6e1-145d-4158-9433-6d3e0f392deb,,3.580,111.580,0.0000000879
64,sustained,warmup,1777004439.184424,1777004439.2251909,40.76695442199707,200,fac5a63f-0fca-488a-8e8c-eb3436e8bf54,,3.620,111.580,0.0000000879
65,sustained,warmup,1777004439.203846,1777004439.2456162,41.770219802856445,200,37ffc241-83a0-46d3-9b31-5862fc114a88,,3.600,111.580,0.0000000879
66,sustained,warmup,1777004439.223753,1777004439.273737,49.983978271484375,200,0401ab30-190c-4c06-ba20-57bba52ad8ef,,3.660,111.580,0.0000000879
67,sustained,warmup,1777004439.2440052,1777004439.282916,38.910865783691406,200,8398cd19-f0db-4d54-9333-65b130737988,,3.780,111.580,0.0000000879
68,sustained,warmup,1777004439.2631629,1777004439.306953,43.79010200500488,200,45039abf-b563-4752-ab34-b0b05f46bc3f,,3.330,111.580,0.0000000879
69,sustained,warmup,1777004439.28393,1777004439.3336341,49.70407485961914,200,989bcadb-5cf1-46d9-9428-546033952972,,3.380,111.580,0.0000000879
70,sustained,warmup,1777004439.304749,1777004439.342829,38.07997703552246,200,bc513240-23ff-41c9-b7e9-c9886cb3c38f,,3.410,111.580,0.0000000879
71,sustained,warmup,1777004439.323982,1777004439.366716,42.73390769958496,200,9ad8a73b-c655-413b-86a6-ae406a1685d8,,3.350,111.580,0.0000000879
72,sustained,warmup,1777004439.343607,1777004439.3861709,42.56391525268555,200,abb838b1-b7e1-4eb3-834a-460918957d12,,3.290,111.580,0.0000000879
73,sustained,warmup,1777004439.364501,1777004439.408633,44.13199424743652,200,ba0212ce-9749-42b0-998a-58a86694035b,,4.430,111.580,0.0000001098
74,sustained,warmup,1777004439.383842,1777004439.42164,37.79792785644531,200,efbade18-3459-4eee-8341-0894a8438f03,,3.600,111.580,0.0000000879
75,sustained,warmup,1777004439.403876,1777004439.4436522,39.77608680725098,200,2eee078a-0d76-4817-a13e-e7e72e3ab71e,,3.810,111.580,0.0000000879
76,sustained,warmup,1777004439.424243,1777004439.471369,47.126054763793945,200,d00f9dce-2bf0-42f9-9c98-5d91b98dac0e,,3.430,111.580,0.0000000879
77,sustained,warmup,1777004439.446026,1777004439.494099,48.07281494140625,200,97ac512a-6279-4718-8549-8690769a81bc,,3.400,111.580,0.0000000879
78,sustained,warmup,1777004439.464278,1777004439.5028281,38.55013847351074,200,79b62bb1-4a64-4c88-b0f1-ea334fc106fa,,3.570,111.580,0.0000000879
79,sustained,warmup,1777004439.483435,1777004439.528416,44.98100280761719,200,0c62121e-7da4-4c6c-a550-f2a2224866fc,,3.600,111.580,0.0000000879
80,sustained,warmup,1777004439.503417,1777004439.59241,88.99307250976562,200,61be0353-974a-44a1-b8c7-6c88c7c0d4df,,3.350,111.580,0.0000000879
81,sustained,warmup,1777004439.523676,1777004439.592581,68.90511512756348,200,27046047-29f0-494f-b3d9-b8ff9db19104,,3.520,111.580,0.0000000879
82,sustained,warmup,1777004439.543642,1777004439.593229,49.58701133728027,200,3d662e0c-b20f-4ff3-821a-cffd2da403b4,,3.690,111.580,0.0000000879
83,sustained,warmup,1777004439.563539,1777004439.61824,54.70108985900879,200,108abbb2-a896-4d70-83c0-d739f4c0cf3f,,3.290,111.580,0.0000000879
84,sustained,warmup,1777004439.5834932,1777004439.6319702,48.4769344329834,200,d0a5f4a5-e54f-4ad9-8638-e007669f84db,,3.800,111.580,0.0000000879
85,sustained,warmup,1777004439.603368,1777004439.6419892,38.62118721008301,200,0dda7bf6-29e9-48bd-a8e6-7121b34e6468,,3.560,111.580,0.0000000879
86,sustained,warmup,1777004439.6225421,1777004439.6642659,41.72372817993164,200,1cfa8fcc-ba13-4c4c-8f0e-7d45d38d3cd2,,13.940,111.580,0.0000003075
87,sustained,warmup,1777004439.642519,1777004439.690451,47.93190956115723,200,91581384-9538-4f30-8fc2-9a213bbedfa0,,3.680,111.580,0.0000000879
88,sustained,warmup,1777004439.663372,1777004439.700445,37.07289695739746,200,0135d624-df3e-4560-8748-9c89270c5858,,3.580,111.580,0.0000000879
89,sustained,warmup,1777004439.6828742,1777004439.733262,50.38785934448242,200,715d88e5-fefb-464c-8b7f-6a9586f928ba,,3.670,111.580,0.0000000879
90,sustained,warmup,1777004439.702476,1777004439.745373,42.89698600769043,200,ea362bf5-2f8a-48c5-9b19-0bd207c89bce,,3.880,111.580,0.0000000879
91,sustained,warmup,1777004439.723455,1777004439.761785,38.330078125,200,ce5a9792-4bb0-4f78-a139-bbb90419efa7,,3.830,111.580,0.0000000879
92,sustained,warmup,1777004439.742435,1777004439.7810078,38.57278823852539,200,a003e8da-65cf-4511-8fe0-e2542a9ae424,,3.150,111.580,0.0000000879
93,sustained,warmup,1777004439.762408,1777004439.804258,41.85009002685547,200,a7e2cf29-99c6-4449-a548-8030504e1732,,4.330,111.580,0.0000001098
94,sustained,warmup,1777004439.782408,1777004439.8210409,38.632869720458984,200,8edde410-4268-4634-b4c5-d5fe784f1081,,3.450,111.580,0.0000000879
95,sustained,warmup,1777004439.8030562,1777004439.842051,38.994789123535156,200,ce93920c-2258-44ad-8627-8c28ef426eb1,,3.480,111.580,0.0000000879
96,sustained,warmup,1777004439.82254,1777004439.86093,38.38992118835449,200,294f0386-cfe8-4468-86e7-ae4c8f9ddab0,,3.450,111.580,0.0000000879
97,sustained,warmup,1777004439.8424919,1777004439.8840342,41.54229164123535,200,7317246e-0214-44df-898a-de70fba54734,,3.580,111.580,0.0000000879
98,sustained,warmup,1777004439.8624809,1777004439.900511,38.030147552490234,200,e6850820-7bb7-4d0b-96fb-43ab93523670,,3.420,111.580,0.0000000879
99,sustained,warmup,1777004439.882834,1777004439.9188302,35.996198654174805,200,96c50353-db93-4058-83ca-d80ad92f3ca3,,3.650,111.580,0.0000000879
100,sustained,warmup,1777004439.902745,1777004439.947538,44.792890548706055,200,bdcb9f83-cd16-492a-99d2-e3b2d9434155,,6.630,111.580,0.0000001538
101,sustained,warmup,1777004439.922687,1777004439.9652438,42.5567626953125,200,43769441-00dc-423e-b4a2-cfef53008d65,,3.350,111.580,0.0000000879
102,sustained,warmup,1777004439.9436631,1777004439.9855528,41.88966751098633,200,1233070d-292f-4a6f-8621-fb75a650a85f,,3.460,111.580,0.0000000879
103,sustained,warmup,1777004439.9632142,1777004440.004833,41.61882400512695,200,ed902924-f90f-42b8-9670-b69b57bc6cb4,,3.550,111.580,0.0000000879
104,sustained,warmup,1777004439.983271,1777004440.022839,39.568185806274414,200,94a9aa44-14e6-4c2f-88e0-f9b3f78c21f9,,3.550,111.580,0.0000000879
105,sustained,warmup,1777004440.004389,1777004440.048125,43.73598098754883,200,11ce3558-8f0f-4203-9e89-b653c27fb9f3,,3.700,111.580,0.0000000879
