request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
78,burst,spike,1777006214.359335,1777006214.7255821,366.24717712402344,200,9c427867-fe96-47df-9693-b3d6ff732bf3,,169.780,37.193,0.0000046680
79,burst,spike,1777006214.361386,1777006214.7166631,355.27706146240234,200,e4ae70d7-29f5-4724-a6a6-c1d1532c09ef,,167.830,36.240,0.0000046130
80,burst,spike,1777006214.363412,1777006214.823842,460.4301452636719,200,db64cda0-b4d8-4eb7-90e8-a2edd7552698,,155.420,36.240,0.0000071392
81,burst,spike,1777006214.36536,1777006214.8172748,451.91478729248047,200,a09752ae-8a8f-42a0-a82a-ea0123aa50b2,,146.090,36.240,0.0000069196
82,burst,spike,1777006214.36752,1777006214.806029,438.5089874267578,200,7ee93356-9132-42c7-8269-5c2ea77f6f0b,,137.390,36.240,0.0000065626
83,burst,spike,1777006214.3695202,1777006214.852106,482.5859069824219,200,c3235ad9-0474-4f3f-a366-3ea6477338e2,,179.230,36.240,0.0000077708
84,burst,spike,1777006214.3715389,1777006214.8612978,489.7589683532715,200,d382c700-2931-4f97-91c3-81a792416b4d,,150.350,36.240,0.0000079355
85,burst,spike,1777006214.373987,1777006214.8174531,443.4661865234375,200,eefc93fc-8bcc-49f9-9f13-2f3e83a05704,,145.990,37.193,0.0000067548
86,burst,spike,1777006214.375422,1777006214.813865,438.4429454803467,200,11522adb-8061-4560-a111-406e9ab1df60,,145.130,36.240,0.0000067548
87,burst,spike,1777006214.3780632,1777006214.826416,448.3528137207031,200,aa48181f-8189-45ef-a041-58feab8481f2,,149.820,37.193,0.0000068646
88,burst,spike,1777006214.379492,1777006214.852145,472.6529121398926,200,443cb9dd-432a-453e-8997-466378089952,,156.040,37.193,0.0000075236
89,burst,spike,1777006214.3814862,1777006214.82723,445.7437992095947,200,a252b586-cb34-4641-b2ee-4533021df245,,140.530,37.193,0.0000066450
90,burst,spike,1777006214.3837981,1777006214.883286,499.48787689208984,200,15431eaf-6972-4206-9ad0-70230975553c,,159.170,37.193,0.0000083749
91,burst,spike,1777006214.3855932,1777006214.865298,479.7048568725586,200,c687ce71-bbeb-4a6f-ba8d-a11fc2421e29,,157.220,37.193,0.0000079081
92,burst,spike,1777006214.387756,1777006214.84325,455.4939270019531,200,16bef748-d6e2-48f0-b6a7-cbf49815f8d4,,156.290,37.193,0.0000072491
93,burst,spike,1777006214.389477,1777006214.847774,458.2970142364502,200,4b7b1c47-e8f3-4d04-9b53-17983a2732e4,,156.720,36.240,0.0000070568
94,burst,spike,1777006214.3917031,1777006214.850324,458.6207866668701,200,d38626fe-40a8-41d9-a0bc-808368c24532,,135.850,36.240,0.0000065351
95,burst,spike,1777006214.393484,1777006214.846463,452.97884941101074,200,6a883074-e0e2-459c-966b-a33dbd0e8951,,141.940,36.240,0.0000065901
96,burst,spike,1777006214.395359,1777006214.917854,522.4950313568115,200,c3872414-ab48-45ff-93c7-bf3c9f3f4162,,165.380,36.240,0.0000084023
97,burst,spike,1777006214.3975072,1777006214.83517,437.66283988952637,200,4964620c-4764-4915-a344-6232776017d2,,149.050,36.240,0.0000067548
98,burst,spike,1777006214.399498,1777006214.8586528,459.1548442840576,200,72a993a9-0d10-45f2-97a1-1e8841c57764,,131.070,36.240,0.0000067548
99,burst,spike,1777006214.401354,1777006214.868043,466.688871383667,200,cb1be834-b793-4e00-935c-70efc50a6401,,152.930,36.240,0.0000069470
100,burst,spike,1777006214.403714,1777006214.8654132,461.6992473602295,200,8fdb1c85-96a5-40fd-bc4d-78523cdb1d50,,135.430,36.240,0.0000069470
101,burst,spike,1777006214.405489,1777006214.9814882,575.9992599487305,200,a2e283b5-b5f5-4199-a75b-1546e15c76b6,,,,
102,burst,spike,1777006214.407382,1777006214.891964,484.58194732666016,200,0b17a76c-3671-43f5-aba1-de7c1210ab01,,151.360,37.193,0.0000076884
103,burst,spike,1777006214.409643,1777006214.859216,449.5730400085449,200,e23e49b3-8cf8-43f3-a2f3-1d9e0c74d105,,149.040,36.240,0.0000068372
104,burst,spike,1777006214.411587,1777006214.9005508,488.9638423919678,200,f114f6c8-39b6-42a2-93b5-9bcd6e9706bb,,145.870,36.240,0.0000075511
105,burst,spike,1777006214.413494,1777006214.85853,445.0359344482422,200,b2b28b15-7118-4154-a94b-984b20c0ba3a,,133.750,36.240,0.0000065626
